CustomerID,Age,Gender,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,HoursSpentOnApp,NumberOfDevicesRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
322,52,Male,32,Desktop,1,10.0,1.7,3,2,1,1,9,20,90.5,1
323,31,Female,16,Mobile,3,8.8,3.6,3,4,2,0,17,7,170.25,0
324,47,Male,26,Desktop,2,12.0,2.9,4,3,3,0,13,11,130.0,0
325,23,Female,5,Mobile,1,4.5,4.2,2,5,1,0,27,3,270.75,0
326,62,Male,44,Desktop,3,6.8,1.6,3,2,2,0,5,28,55.0,0
327,34,Female,11,Mobile,2,7.8,3.4,3,3,1,1,11,14,110.0,1
328,27,Male,7,Desktop,1,15.5,4.6,4,5,3,0,21,5,210.5,0
329,49,Female,38,Mobile,3,9.5,2.3,3,3,2,0,14,10,140.75,0
330,21,Male,1,Mobile,2,3.0,5.5,2,5,1,0,35,1,350.0,0
331,59,Female,42,Desktop,1,7.0,1.4,3,2,2,1,4,35,40.0,1
332,36,Male,19,Mobile,3,10.8,3.3,4,4,3,0,18,8,180.0,0
333,26,Female,9,Desktop,2,5.8,3.0,2,3,1,0,13,9,130.5,0
334,51,Male,33,Mobile,1,8.2,2.2,3,3,2,0,16,15,160.75,0
335,24,Female,3,Mobile,3,14.0,4.9,2,5,3,0,32,2,320.0,0
336,44,Male,22,Desktop,2,7.2,3.0,3,4,1,1,10,12,100.0,1
337,60,Female,46,Mobile,1,3.8,1.9,3,2,2,0,7,26,70.25,0
338,32,Male,15,Desktop,3,9.0,4.0,4,5,2,0,23,4,230.0,0
339,28,Female,6,Mobile,2,11.0,3.1,2,3,3,0,15,8,150.5,0
340,54,Male,35,Desktop,1,6.2,2.0,3,3,1,1,8,17,80.0,1
341,25,Female,5,Mobile,3,7.5,4.3,3,4,2,0,24,6,240.75,0
342,40,Male,18,Desktop,2,13.5,3.5,4,4,3,0,17,3,170.0,0
343,22,Female,2,Mobile,1,5.0,5.1,2,5,1,0,33,1,330.0,0
344,57,Male,40,Desktop,3,8.5,1.5,3,2,2,0,6,22,60.5,0
345,30,Female,12,Mobile,2,6.0,3.2,3,3,1,1,12,14,120.0,1
346,48,Male,28,Desktop,1,11.5,2.5,4,3,3,0,15,9,150.75,0
347,23,Female,4,Mobile,3,3.2,4.5,2,5,2,0,29,2,290.0,0
348,63,Male,45,Desktop,2,5.5,1.2,3,2,2,0,5,30,50.0,0
349,37,Female,17,Mobile,1,7.0,3.7,3,4,1,0,19,5,190.25,0
350,29,Male,9,Desktop,3,12.5,3.3,4,4,3,0,16,7,160.0,0
351,20,Female,1,Mobile,2,4.8,5.3,2,5,1,0,36,1,360.75,0
352,53,Male,36,Desktop,1,9.8,1.6,3,2,2,1,7,20,70.0,1
353,34,Female,14,Mobile,3,8.0,3.5,3,4,2,0,18,6,180.25,0
354,49,Male,25,Desktop,2,10.2,2.8,4,3,3,0,14,10,140.0,0
355,21,Female,2,Mobile,1,4.0,5.0,2,5,1,0,30,1,300.75,0
356,59,Male,41,Desktop,3,7.5,1.3,3,2,2,1,5,25,55.0,1
357,35,Female,13,Mobile,2,6.8,3.3,3,3,1,0,17,7,170.25,0
358,27,Male,8,Desktop,1,10.5,4.2,4,5,3,0,24,4,240.0,0
359,49,Female,30,Mobile,3,9.0,2.1,3,3,2,0,15,11,150.5,0
360,24,Male,3,Mobile,2,3.5,5.4,2,5,1,0,34,1,340.0,0
361,61,Female,43,Desktop,1,6.5,1.0,3,2,2,0,6,28,60.0,0
362,33,Male,16,Mobile,3,7.8,3.1,4,4,3,1,11,15,110.0,1
363,26,Female,7,Desktop,2,5.2,2.9,2,3,1,0,13,10,130.5,0
364,52,Male,34,Mobile,1,8.8,2.0,3,3,2,0,17,16,170.75,0
365,25,Female,4,Mobile,3,13.0,4.8,2,5,3,0,28,2,280.0,0
366,42,Male,20,Desktop,2,7.0,3.0,3,4,1,1,10,12,100.0,1
367,58,Female,39,Mobile,1,3.0,1.7,3,2,2,0,7,24,70.25,0
368,31,Male,15,Desktop,3,9.5,4.0,4,5,2,0,22,5,220.0,0
369,28,Female,6,Mobile,2,11.2,3.2,2,3,3,0,14,9,140.5,0
370,55,Male,37,Desktop,1,6.0,2.2,3,3,1,1,9,18,90.0,1
371,23,Female,5,Mobile,3,7.2,4.1,3,4,2,0,25,6,250.75,0
372,40,Male,19,Desktop,2,12.8,3.4,4,4,3,0,18,3,180.0,0
373,21,Female,2,Mobile,1,4.5,5.2,2,5,1,0,31,1,310.0,0
374,57,Male,42,Desktop,3,8.0,1.5,3,2,2,0,6,26,60.5,0
375,34,Female,15,Mobile,2,7.5,3.5,3,3,1,1,12,14,120.0,1
376,48,Male,29,Desktop,1,11.0,2.4,4,3,3,0,16,9,160.75,0
377,22,Female,3,Mobile,3,3.0,4.9,2,5,2,0,29,2,290.0,0
378,62,Male,45,Desktop,2,5.0,1.3,3,2,2,0,5,30,50.0,0
379,37,Female,18,Mobile,1,7.0,3.6,3,4,1,0,20,5,200.25,0
380,29,Male,10,Desktop,3,12.0,3.2,4,4,3,0,17,7,170.0,0
381,20,Female,1,Mobile,2,4.0,5.5,2,5,1,0,37,1,370.75,0
382,53,Male,35,Desktop,1,9.0,1.7,3,2,2,1,7,21,70.0,1
383,34,Female,13,Mobile,3,7.8,3.4,3,4,2,0,19,6,190.25,0
384,49,Male,26,Desktop,2,10.5,2.7,4,3,3,0,14,10,140.0,0
385,23,Female,4,Mobile,1,4.2,5.1,2,5,1,0,32,1,320.75,0
386,60,Male,43,Desktop,3,7.0,1.2,3,2,2,0,6,27,60.0,0
387,35,Female,14,Mobile,2,6.5,3.3,3,3,1,1,11,13,110.0,1
388,27,Male,8,Desktop,1,10.0,4.3,4,5,3,0,23,4,230.5,0
389,49,Female,32,Mobile,3,9.2,2.2,3,3,2,0,15,11,150.75,0
390,24,Male,3,Mobile,2,3.8,5.3,2,5,1,0,35,1,350.0,0
391,61,Female,44,Desktop,1,6.8,1.1,3,2,2,0,6,29,60.0,0
392,33,Male,17,Mobile,3,8.5,3.0,4,4,3,1,12,15,120.0,1
393,26,Female,7,Desktop,2,5.5,2.8,2,3,1,0,14,10,140.5,0
394,52,Male,35,Mobile,1,9.0,1.9,3,3,2,0,18,17,180.75,0
395,25,Female,4,Mobile,3,13.5,4.7,2,5,3,0,28,2,280.0,0
396,42,Male,21,Desktop,2,7.5,3.1,3,4,1,1,10,12,100.0,1
397,58,Female,40,Mobile,1,3.5,1.6,3,2,2,0,7,24,70.25,0
398,31,Male,16,Desktop,3,9.8,4.1,4,5,2,0,22,5,220.0,0
399,28,Female,7,Mobile,2,11.5,3.3,2,3,3,0,14,9,140.5,0
400,55,Male,38,Desktop,1,6.2,2.3,3,3,1,1,9,18,90.0,1
401,23,Female,5,Mobile,3,7.5,4.2,3,4,2,0,24,6,240.75,0
402,40,Male,19,Desktop,2,13.0,3.5,4,4,3,0,17,3,170.0,0
403,21,Female,2,Mobile,1,4.8,5.1,2,5,1,0,31,1,310.0,0
404,57,Male,42,Desktop,3,7.5,1.4,3,2,2,0,6,28,60.5,0
405,34,Female,15,Mobile,2,7.0,3.3,3,3,1,1,12,14,120.0,1
406,48,Male,29,Desktop,1,11.2,2.3,4,3,3,0,16,9,160.75,0
407,22,Female,3,Mobile,3,3.0,4.8,2,5,2,0,29,2,290.0,0
408,62,Male,45,Desktop,2,5.2,1.3,3,2,2,0,5,30,50.0,0
409,37,Female,18,Mobile,1,7.2,3.5,3,4,1,0,20,5,200.25,0
410,29,Male,10,Desktop,3,12.5,3.3,4,4,3,0,17,7,170.0,0
411,20,Female,1,Mobile,2,4.5,5.4,2,5,1,0,36,1,360.75,0
412,53,Male,36,Desktop,1,9.5,1.7,3,2,2,1,7,20,70.0,1
413,34,Female,14,Mobile,3,8.0,3.5,3,4,2,0,19,6,190.25,0
414,49,Male,27,Desktop,2,10.8,2.7,4,3,3,0,15,10,150.0,0
415,23,Female,4,Mobile,1,4.0,5.2,2,5,1,0,32,1,320.75,0
56346,35,Male,25,Desktop,1,12.2,3.0,2,5,1,0,25,2,250.0,0
56347,22,Female,3,Mobile,2,4.1,6.2,4,2,3,1,5,10,75.2,1
56348,48,Male,40,Desktop,1,8.9,2.5,2,4,1,0,35,1,300.75,0
56349,31,Female,15,Mobile,3,6.0,5.0,3,4,2,0,18,3,180.0,0
56350,25,Male,8,Mobile,2,5.5,5.5,3,3,1,0,10,7,120.3,0
56351,40,Female,30,Desktop,1,9.5,3.5,2,5,2,0,30,2,280.5,0
56352,19,Male,2,Mobile,3,3.0,7.0,4,1,3,1,3,15,50.0,1
56353,38,Female,20,Mobile,2,7.0,4.0,3,4,2,0,22,4,200.0,0
56354,27,Male,12,Desktop,3,10.0,3.2,2,3,1,0,15,6,130.7,0
56355,55,Female,50,Desktop,1,15.0,2.0,2,5,1,0,40,1,350.0,0
56356,20,Male,5,Mobile,2,4.5,6.5,4,2,2,1,8,8,90.0,1
56357,33,Female,18,Mobile,3,8.0,4.8,3,4,3,0,20,3,190.5,0
56358,45,Male,35,Desktop,1,11.0,3.0,2,4,1,0,28,2,270.0,0
56359,23,Female,6,Mobile,2,5.0,5.8,3,3,2,0,9,7,110.0,0
56360,37,Male,22,Desktop,1,9.0,3.8,3,5,2,0,24,3,230.0,0
56361,28,Female,14,Mobile,3,7.2,4.2,3,3,1,0,16,5,160.0,0
56362,30,Male,16,Mobile,2,6.5,4.0,3,4,3,0,19,4,195.5,0
56363,42,Female,28,Desktop,1,10.5,3.3,2,4,1,0,26,2,260.0,0
56364,21,Male,4,Mobile,3,3.5,6.8,4,2,3,1,6,12,80.0,1
56365,36,Female,19,Mobile,2,7.8,4.6,3,4,2,0,21,4,210.0,0
56366,49,Male,42,Desktop,1,13.0,2.8,2,5,1,0,38,1,330.0,0
56367,26,Female,9,Mobile,3,5.8,5.2,3,3,2,0,11,6,135.0,0
56368,32,Male,17,Mobile,2,6.8,4.3,3,4,2,0,20,5,205.0,0
56369,39,Female,24,Desktop,1,9.8,3.6,2,4,1,0,27,2,265.0,0
56370,24,Male,7,Mobile,3,4.0,6.0,4,3,3,0,10,8,125.0,0
56371,43,Female,32,Desktop,1,12.5,2.9,2,5,2,0,32,1,290.0,0
56372,20,Male,3,Mobile,2,3.2,7.2,4,1,3,1,4,14,60.0,1
56373,34,Female,13,Mobile,3,7.0,4.7,3,4,2,0,17,5,185.0,0
56374,47,Male,38,Desktop,1,11.5,2.7,2,4,1,0,36,2,310.0,0
56375,25,Female,8,Mobile,2,5.2,5.6,3,3,2,0,10,7,115.0,0
56376,30,Male,15,Mobile,3,6.0,4.1,3,4,3,0,18,4,190.0,0
56377,40,Female,26,Desktop,1,10.0,3.4,2,4,1,0,25,3,250.0,0
56378,22,Male,5,Mobile,2,3.8,6.6,4,2,3,1,7,10,85.0,1
56379,35,Female,18,Mobile,3,7.5,4.9,3,4,2,0,22,3,215.0,0
56380,48,Male,40,Desktop,1,12.8,2.6,2,5,1,0,39,1,340.0,0
56381,27,Female,10,Mobile,3,6.2,5.1,3,3,1,0,13,6,145.0,0
56382,31,Male,16,Mobile,2,6.6,4.2,3,4,3,0,20,4,200.0,0
56383,41,Female,27,Desktop,1,10.2,3.5,2,4,1,0,26,2,255.0,0
56384,23,Male,6,Mobile,3,4.3,6.4,4,2,3,1,9,9,95.0,1
56385,36,Female,21,Mobile,2,8.0,4.7,3,4,2,0,23,3,220.0,0
56386,46,Male,37,Desktop,1,11.8,2.9,2,5,1,0,37,1,320.0,0
56387,28,Female,11,Mobile,3,6.4,4.4,3,3,2,0,14,5,155.0,0
56388,32,Male,17,Mobile,2,6.9,4.3,3,4,2,0,21,4,210.0,0
56389,42,Female,29,Desktop,1,10.8,3.2,2,4,1,0,29,2,275.0,0
56390,21,Male,4,Mobile,3,3.6,6.9,4,2,3,1,5,13,70.0,1
56391,37,Female,23,Mobile,2,8.2,4.8,3,4,2,0,24,3,230.0,0
56392,49,Male,41,Desktop,1,13.2,2.8,2,5,1,0,39,1,335.0,0
56393,29,Female,12,Mobile,3,6.5,4.5,3,3,2,0,15,5,165.0,0
56394,33,Male,19,Mobile,2,7.0,4.4,3,4,2,0,23,4,225.0,0
56395,44,Female,30,Desktop,1,11.0,3.3,2,4,1,0,29,2,280.0,0
56396,24,Male,7,Mobile,3,4.2,6.2,4,3,3,0,11,8,130.0,0
56397,40,Female,25,Desktop,1,9.5,3.6,2,5,2,0,28,2,260.0,0
56398,20,Male,3,Mobile,2,3.1,7.5,4,1,3,1,3,15,55.0,1
56399,34,Female,14,Mobile,3,7.2,4.7,3,4,2,0,18,5,195.0,0
56400,47,Male,38,Desktop,1,12.0,2.7,2,4,1,0,36,2,315.0,0
56401,26,Female,9,Mobile,3,5.9,5.3,3,3,2,0,11,6,135.0,0
56402,31,Male,17,Mobile,2,7.0,4.4,3,4,2,0,21,4,205.0,0
56403,39,Female,25,Desktop,1,10.0,3.7,2,4,1,0,26,3,255.0,0
56404,22,Male,5,Mobile,3,3.9,6.8,4,2,3,1,8,11,90.0,1
56405,35,Female,19,Mobile,2,7.9,4.9,3,4,2,0,23,3,215.0,0
56406,48,Male,41,Desktop,1,13.5,2.7,2,5,1,0,40,1,345.0,0
56407,28,Female,11,Mobile,3,6.3,4.6,3,3,2,0,14,5,160.0,0
56408,32,Male,18,Mobile,2,7.1,4.5,3,4,2,0,22,4,210.0,0
56409,43,Female,30,Desktop,1,11.2,3.1,2,4,1,0,30,2,285.0,0
56410,25,Male,8,Mobile,3,4.4,6.0,4,3,3,0,10,8,120.0,0
56411,41,Female,26,Desktop,1,9.7,3.7,2,4,2,0,27,3,260.0,0
56412,20,Male,3,Mobile,2,3.3,7.4,4,1,3,1,4,14,65.0,1
56413,36,Female,20,Mobile,3,8.1,4.8,3,4,2,0,23,3,220.0,0
56414,49,Male,42,Desktop,1,13.8,2.6,2,5,1,0,40,1,350.0,0
56415,29,Female,13,Mobile,3,6.7,4.7,3,3,2,0,16,5,170.0,0
56416,33,Male,19,Mobile,2,7.3,4.5,3,4,2,0,23,4,215.0,0
56417,44,Female,31,Desktop,1,11.4,3.2,2,4,1,0,30,2,290.0,0
56418,25,Male,8,Mobile,3,4.5,6.1,4,3,3,0,11,8,125.0,0
56419,40,Female,27,Desktop,1,9.9,3.8,2,4,2,0,28,3,265.0,0
56420,23,Male,6,Mobile,2,4.0,7.0,4,2,3,1,9,10,95.0,1
56421,37,Female,21,Mobile,3,8.3,4.9,3,4,2,0,24,3,225.0,0
56422,48,Male,43,Desktop,1,13.9,2.7,2,5,1,0,41,1,355.0,0
56423,29,Female,14,Mobile,3,6.8,4.8,3,3,2,0,17,5,175.0,0
56424,33,Male,20,Mobile,2,7.5,4.6,3,4,2,0,24,4,220.0,0
56425,45,Female,32,Desktop,1,11.5,3.1,2,4,1,0,31,2,295.0,0
56426,25,Male,9,Mobile,3,4.7,6.3,4,3,3,0,12,8,130.0,0
56427,40,Female,28,Desktop,1,10.1,3.9,2,4,2,0,29,3,270.0,0
56428,23,Male,7,Mobile,2,4.2,7.1,4,2,3,1,10,11,100.0,1
56429,37,Female,22,Mobile,3,8.5,5.0,3,4,2,0,25,3,230.0,0
56430,49,Male,44,Desktop,1,14.0,2.6,2,5,1,0,42,1,360.0,0
56431,30,Female,15,Mobile,3,7.0,4.9,3,3,2,0,18,5,180.0,0
56432,34,Male,21,Mobile,2,7.7,4.7,3,4,2,0,25,4,225.0,0
56433,46,Female,33,Desktop,1,11.7,3.1,2,4,1,0,32,2,300.0,0
56434,26,Male,10,Mobile,3,6.0,5.4,3,3,2,0,13,6,140.0,0
56435,39,Female,26,Desktop,1,10.3,3.8,2,4,1,0,27,3,260.0,0
56436,24,Male,8,Mobile,2,4.6,6.9,4,2,3,1,9,10,95.0,1
56437,37,Female,23,Mobile,3,8.6,5.1,3,4,2,0,25,3,235.0,0
56438,49,Male,45,Desktop,1,14.2,2.5,2,5,1,0,43,1,365.0,0
56439,30,Female,16,Mobile,3,7.2,5.0,3,3,2,0,19,5,185.0,0
56440,34,Male,22,Mobile,2,7.9,4.8,3,4,2,0,26,4,230.0,0
56441,47,Female,34,Desktop,1,11.9,3.0,2,4,1,0,33,2,305.0,0
56442,27,Male,10,Mobile,3,6.1,5.5,3,3,2,0,14,6,145.0,0
56443,38,Female,24,Desktop,1,9.7,3.9,2,4,1,0,26,3,255.0,0
56444,24,Male,8,Mobile,2,4.8,7.0,4,2,3,1,9,11,100.0,1
56445,36,Female,20,Mobile,3,8.3,4.9,3,4,2,0,24,3,225.0,0
56446,48,Male,44,Desktop,1,14.0,2.6,2,5,1,0,42,1,355.0,0
56447,30,Female,15,Mobile,3,7.1,4.9,3,3,2,0,18,5,180.0,0
56448,34,Male,21,Mobile,2,7.8,4.7,3,4,2,0,25,4,225.0,0
56449,47,Female,33,Desktop,1,11.8,3.0,2,4,1,0,32,2,300.0,0
56450,27,Male,10,Mobile,3,6.2,5.4,3,3,2,0,14,6,145.0,0
56451,38,Female,25,Desktop,1,9.8,3.9,2,4,1,0,27,3,260.0,0
56452,24,Male,8,Mobile,2,4.7,7.1,4,2,3,1,9,10,95.0,1
56453,36,Female,20,Mobile,3,8.4,5.0,3,4,2,0,24,3,230.0,0
56454,48,Male,44,Desktop,1,14.1,2.6,2,5,1,0,42,1,355.0,0
56455,30,Female,16,Mobile,3,7.3,5.0,3,3,2,0,19,5,185.0,0
56456,34,Male,21,Mobile,2,7.9,4.7,3,4,2,0,25,4,225.0,0
56457,47,Female,34,Desktop,1,11.8,3.0,2,4,1,0,33,2,305.0,0
56458,27,Male,10,Mobile,3,6.3,5.4,3,3,2,0,14,6,145.0,0
56459,38,Female,25,Desktop,1,9.9,3.9,2,4,1,0,27,3,260.0,0
56460,24,Male,8,Mobile,2,4.7,7.1,4,2,3,1,9,10,95.0,1
56461,36,Female,20,Mobile,3,8.4,5.0,3,4,2,0,24,3,230.0,0
56462,48,Male,44,Desktop,1,14.1,2.6,2,5,1,0,42,1,355.0,0
56463,30,Female,16,Mobile,3,7.3,5.0,3,3,2,0,19,5,185.0,0
56464,34,Male,21,Mobile,2,7.9,4.7,3,4,2,0,25,4,225.0,0
56465,47,Female,34,Desktop,1,11.8,3.0,2,4,1,0,33,2,305.0,0
56466,27,Male,10,Mobile,3,6.3,5.4,3,3,2,0,14,6,145.0,0
56467,38,Female,25,Desktop,1,9.9,3.9,2,4,1,0,27,3,260.0,0
56468,24,Male,8,Mobile,2,4.7,7.1,4,2,3,1,9,10,95.0,1
56469,36,Female,20,Mobile,3,8.4,5.0,3,4,2,0,24,3,230.0,0
56470,48,Male,44,Desktop,1,14.1,2.6,2,5,1,0,42,1,355.0,0
56471,30,Female,16,Mobile,3,7.3,5.0,3,3,2,0,19,5,185.0,0
56472,34,Male,21,Mobile,2,7.9,4.7,3,4,2,0,25,4,225.0,0
56473,47,Female,34,Desktop,1,11.8,3.0,2,4,1,0,33,2,305.0,0
56474,27,Male,10,Mobile,3,6.3,5.4,3,3,2,0,14,6,145.0,0
56475,38,Female,25,Desktop,1,9.9,3.9,2,4,1,0,27,3,260.0,0
56476,24,Male,8,Mobile,2,4.7,7.1,4,2,3,1,9,10,95.0,1
56477,36,Female,20,Mobile,3,8.4,5.0,3,4,2,0,24,3,230.0,0
56478,48,Male,44,Desktop,1,14.1,2.6,2,5,1,0,42,1,355.0,0
56479,30,Female,16,Mobile,3,7.3,5.0,3,3,2,0,19,5,185.0,0
56480,34,Male,21,Mobile,2,7.9,4.7,3,4,2,0,25,4,225.0,0
56481,47,Female,34,Desktop,1,11.8,3.0,2,4,1,0,33,2,305.0,0
56482,27,Male,10,Mobile,3,6.3,5.4,3,3,2,0,14,6,145.0,0
56483,38,Female,25,Desktop,1,9.9,3.9,2,4,1,0,27,3,260.0,0
56484,24,Male,8,Mobile,2,4.7,7.1,4,2,3,1,9,10,95.0,1
56485,36,Female,20,Mobile,3,8.4,5.0,3,4,2,0,24,3,230.0,0
56486,48,Male,44,Desktop,1,14.1,2.6,2,5,1,0,42,1,355.0,0
56487,30,Female,16,Mobile,3,7.3,5.0,3,3,2,0,19,5,185.0,0
56488,34,Male,21,Mobile,2,7.9,4.7,3,4,2,0,25,4,225.0,0
56489,47,Female,34,Desktop,1,11.8,3.0,2,4,1,0,33,2,305.0,0
56490,27,Male,10,Mobile,3,6.3,5.4,3,3,2,0,14,6,145.0,0
56491,38,Female,25,Desktop,1,9.9,3.9,2,4,1,0,27,3,260.0,0
56492,24,Male,8,Mobile,2,4.7,7.1,4,2,3,1,9,10,95.0,1
56493,36,Female,20,Mobile,3,8.4,5.0,3,4,2,0,24,3,230.0,0
56494,48,Male,44,Desktop,1,14.1,2.6,2,5,1,0,42,1,355.0,0
56495,30,Female,16,Mobile,3,7.3,5.0,3,3,2,0,19,5,185.0,0
56496,34,Male,21,Mobile,2,7.9,4.7,3,4,2,0,25,4,225.0,0
56497,47,Female,34,Desktop,1,11.8,3.0,2,4,1,0,33,2,305.0,0
56498,27,Male,10,Mobile,3,6.3,5.4,3,3,2,0,14,6,145.0,0
56499,38,Female,25,Desktop,1,9.9,3.9,2,4,1,0,27,3,260.0,0
56500,24,Male,8,Mobile,2,4.7,7.1,4,2,3,1,9,10,95.0,1
56346,45,Male,28,Desktop,1,8.2,2.0,2,3,2,1,5,25,75.2,1
56347,28,Female,8,Mobile,2,15.0,4.5,4,5,1,0,22,3,210.0,0
56348,39,Male,20,Mobile,3,5.5,3.0,3,4,2,0,18,10,180.8,0
56349,52,Female,35,Desktop,1,10.0,1.5,2,2,3,1,3,30,50.0,1
56350,25,Male,5,Mobile,2,18.0,5.0,4,5,1,0,28,1,250.0,0
56351,31,Female,12,Desktop,3,9.8,3.2,3,4,1,0,16,8,165.2,0
56352,48,Male,22,Mobile,1,7.0,2.5,3,3,2,0,8,15,90.0,0
56353,29,Female,7,Mobile,2,13.5,4.2,4,5,1,1,20,5,200.0,0
56354,36,Male,18,Desktop,3,6.0,3.0,3,4,2,0,12,12,140.5,0
56355,55,Female,40,Desktop,1,11.0,1.0,2,2,4,1,2,40,30.0,1
56356,22,Male,3,Mobile,2,20.0,5.5,4,5,1,0,30,2,270.0,0
56357,30,Female,10,Mobile,3,10.5,3.8,3,4,1,0,17,6,175.0,0
56358,42,Male,25,Desktop,1,9.0,2.2,2,3,2,0,6,20,85.5,0
56359,27,Female,6,Mobile,2,16.0,4.8,4,5,1,0,23,4,220.0,0
56360,35,Male,16,Mobile,3,7.5,3.0,3,4,2,0,14,9,155.0,0
56361,50,Female,30,Desktop,1,12.0,1.8,2,2,3,1,4,28,60.0,1
56362,23,Male,4,Mobile,2,19.0,5.2,4,5,1,0,27,1,260.0,0
56363,33,Female,15,Mobile,3,8.8,3.3,3,4,1,0,19,7,185.0,0
56364,47,Male,27,Desktop,1,7.8,2.3,2,3,2,0,7,18,95.0,0
56365,26,Female,5,Mobile,2,17.0,4.7,4,5,1,1,21,5,205.0,0
56366,38,Male,20,Mobile,3,6.5,3.1,3,4,2,0,13,10,145.0,0
56367,53,Female,38,Desktop,1,10.0,1.3,2,2,3,1,3,35,55.0,1
56368,24,Male,4,Mobile,2,21.0,5.3,4,5,1,0,29,1,280.0,0
56369,31,Female,11,Mobile,3,11.5,3.6,3,4,1,0,18,6,170.0,0
56370,44,Male,26,Desktop,1,8.5,2.4,2,3,2,0,7,17,92.0,0
56371,28,Female,7,Mobile,2,15.5,4.3,4,5,1,0,22,4,215.0,0
56372,37,Male,19,Mobile,3,5.8,3.1,3,4,2,0,12,11,135.0,0
56373,51,Female,32,Desktop,1,13.0,1.1,2,2,3,1,3,32,45.0,1
56374,23,Male,3,Mobile,2,22.0,5.4,4,5,1,0,31,2,290.0,0
56375,32,Female,13,Mobile,3,9.5,3.7,3,4,1,0,20,5,190.0,0
56376,46,Male,29,Desktop,1,7.2,2.1,2,3,2,0,5,22,78.0,0
56377,29,Female,8,Mobile,2,14.0,4.6,4,5,1,1,24,3,230.0,0
56378,36,Male,17,Mobile,3,7.0,2.9,3,4,2,0,11,13,130.0,0
56379,54,Female,36,Desktop,1,11.5,1.2,2,2,4,1,2,38,35.0,1
56380,21,Male,2,Mobile,2,23.0,5.6,4,5,1,0,32,1,300.0,0
56381,30,Female,9,Mobile,3,12.0,3.9,3,4,1,0,16,7,160.0,0
56382,43,Male,24,Desktop,1,8.0,2.0,2,3,2,0,8,19,100.0,0
56383,27,Female,6,Mobile,2,16.5,4.4,4,5,1,1,23,4,225.0,0
56384,34,Male,15,Mobile,3,7.8,3.2,3,4,2,0,10,10,125.0,0
56385,56,Female,42,Desktop,1,10.5,1.0,2,2,5,1,1,45,25.0,1
56386,22,Male,3,Mobile,2,24.0,5.7,4,5,1,0,33,1,310.0,0
56387,33,Female,14,Mobile,3,9.0,3.5,3,4,1,0,21,6,200.0,0
56388,48,Male,28,Desktop,1,7.5,2.2,2,3,2,0,6,23,88.0,0
56389,29,Female,7,Mobile,2,15.0,4.5,4,5,1,1,22,4,218.0,0
56390,37,Male,18,Mobile,3,6.2,3.0,3,4,2,0,13,12,140.0,0
56391,52,Female,34,Desktop,1,12.5,1.3,2,2,3,1,3,33,50.0,1
56392,24,Male,4,Mobile,2,20.5,5.4,4,5,1,0,29,1,285.0,0
56393,31,Female,10,Mobile,3,11.8,3.7,3,4,1,0,19,5,180.0,0
56394,45,Male,27,Desktop,1,8.8,2.3,2,3,2,0,7,18,98.0,0
56395,28,Female,6,Mobile,2,17.5,4.7,4,5,1,0,24,3,235.0,0
56396,38,Male,20,Mobile,3,5.9,3.1,3,4,2,0,14,11,150.0,0
56397,53,Female,39,Desktop,1,10.2,1.2,2,2,3,1,2,36,40.0,1
56398,25,Male,5,Mobile,2,19.5,5.5,4,5,1,0,28,1,275.0,0
56399,32,Female,12,Mobile,3,11.0,3.6,3,4,1,0,17,7,170.0,0
56400,47,Male,28,Desktop,1,7.0,2.1,2,3,2,0,8,20,90.0,0
56401,28,Female,7,Mobile,2,15.8,4.6,4,5,1,1,23,3,228.0,0
56402,36,Male,16,Mobile,3,7.2,3.0,3,4,2,0,11,13,132.0,0
56403,55,Female,40,Desktop,1,11.2,1.1,2,2,4,1,2,40,30.0,1
56404,21,Male,3,Mobile,2,23.5,5.6,4,5,1,0,31,1,295.0,0
56405,30,Female,9,Mobile,3,12.5,3.8,3,4,1,0,15,8,155.0,0
56406,42,Male,25,Desktop,1,8.5,2.4,2,3,2,0,9,18,105.0,0
56407,27,Female,5,Mobile,2,17.0,4.7,4,5,1,1,22,4,215.0,0
56408,35,Male,17,Mobile,3,6.8,3.2,3,4,2,0,12,11,138.0,0
56409,51,Female,33,Desktop,1,12.8,1.4,2,2,3,1,3,34,48.0,1
56410,23,Male,3,Mobile,2,22.5,5.5,4,5,1,0,30,1,288.0,0
56411,33,Female,13,Mobile,3,9.2,3.7,3,4,1,0,20,6,195.0,0
56412,46,Male,29,Desktop,1,7.3,2.2,2,3,2,0,6,23,85.0,0
56413,29,Female,8,Mobile,2,15.2,4.6,4,5,1,1,24,3,232.0,0
56414,37,Male,18,Mobile,3,6.0,3.1,3,4,2,0,13,12,145.0,0
56415,54,Female,41,Desktop,1,10.8,1.0,2,2,4,1,1,42,28.0,1
56416,22,Male,2,Mobile,2,24.5,5.7,4,5,1,0,32,1,305.0,0
56417,32,Female,11,Mobile,3,12.2,3.5,3,4,1,0,18,7,175.0,0
56418,43,Male,26,Desktop,1,8.8,2.3,2,3,2,0,8,19,95.0,0
56419,28,Female,7,Mobile,2,16.0,4.7,4,5,1,1,23,4,225.0,0
56420,36,Male,17,Mobile,3,6.5,3.0,3,4,2,0,12,12,135.0,0
56421,52,Female,35,Desktop,1,12.0,1.3,2,2,3,1,3,35,52.0,1
